"is_test_data","Z1","Z2"
0,6.34346518251772e-08,1.28500453703388e-67
1,1,1.00618908989315e-29
1,8.99157123666426e-47,2.271162548786e-17
0,3.66958687985538e-15,5.53148077834783e-58
1,5.69877789956359e-47,3.74083749719341e-17
1,2.19925991809031e-41,4.25821917809911e-24
1,1.2092189762229e-37,3.33522324379698e-29
1,1,1
1,1.80391500477324e-13,2.67581655226406e-59
1,2.1613358819431e-47,1.64239721053297e-16
0,1,1
1,1,2.06783090497216e-56
1,1,2.45593122544175e-53
0,1,1.76312997901424e-40
0,1,1
1,0.631686802131169,2.48228486263439e-33
1,1,1.85930131817444e-32
1,0.999999999977611,4.95637776800319e-22
1,9.07875263747511e-18,3.71822526334337e-54
1,3.80650788481418e-29,7.26811791090591e-40
0,1,1
1,1,5.11581227880408e-36
1,9.07253493849596e-46,9.18872943694211e-19
1,1,1
1,2.88674467614853e-38,4.14768248040035e-28
1,1,1.67627430233041e-28
1,0.815129376354627,3.17714551284259e-21
0,1,1
1,1.50615305179814e-48,3.95749176797103e-15
0,1,1
0,4.44695086336722e-08,1.12519794297694e-66
1,1,7.30864298380659e-29
1,8.89836285656304e-41,5.11416818508189e-25
1,3.21683066727168e-20,4.29854294077912e-51
1,1.13023549723803e-48,5.32246813823326e-15
1,3.90825945718911e-46,3.16755947379426e-18
0,1,1
1,0.979105689960292,1.21079762627809e-12
1,1,1
1,0.999999983804061,7.99889251132087e-18
0,3.08419564480925e-19,3.53522460811409e-53
1,7.40673057773387e-49,8.21685701663993e-15
1,1,1
0,1,1
1,1.00337953127037e-26,1.1773339294856e-42
1,0.999999999999975,3.43178075482609e-25
0,1,1
1,0.99999999998499,8.45365375986421e-23
1,0.22811235489074,3.38681444425877e-59
0,1,1
1,3.73056605386656e-30,1.89326757254445e-38
0,1,1
0,1,1
1,9.17822792940316e-44,3.41138771836332e-21
0,1,1
1,4.6113120202477e-32,8.90392656321176e-36
1,1,1
1,2.01780136376618e-08,4.43829073351886e-66
1,1.16052704831386e-11,1.53891182278032e-61
1,0.999999999999999,1.20420195810224e-27
1,1,1
0,2.03721040939746e-19,1.09688781991111e-52
0,1,1
1,1,1
1,1.90210166163148e-39,1.03949339551731e-26
0,2.52930027165341e-26,4.30891916917516e-44
0,1,1
0,1,1
1,1.43954212040403e-24,1.2643381187199e-45
0,1,1
0,2.73488649291034e-26,6.80648096831282e-44
1,3.1053588432251e-28,1.334260547768e-40
1,4.45296020150879e-35,4.24705829245241e-32
1,1.51989896621783e-36,2.7229563634646e-30
0,0.999609086246334,2.56563468686429e-12
1,1,1.35476791081477e-36
0,1.31046910168293e-14,8.27820773246485e-59
1,3.24691468434289e-44,1.17192082581913e-20
1,2.45182673716745e-47,1.22805749939252e-16
1,1.35738808199524e-45,9.08689049999922e-19
0,0.988107722673463,7.1600035204247e-12
1,1.00685105321956e-12,9.59568849981921e-61
1,4.4159880703966e-46,2.18128075668321e-18
1,4.96358954236405e-40,8.50376134517884e-26
1,9.9001454057894e-48,3.80096600318662e-16
0,2.35624309487676e-15,4.18774064292588e-58
0,1,1
1,2.30880835260166e-47,1.36755296752475e-16
1,1.62552371917402e-44,2.63771728652375e-20
1,6.5408235873244e-40,7.26079313736302e-26
1,1.71364018845832e-27,1.08995403444184e-41
0,0.999999999999984,1.21618385197272e-25
0,1,1
1,2.86790428680133e-32,6.18582870962802e-36
0,1,1
0,1,1
1,6.21940151642525e-30,1.23949887290345e-38
0,1,1
0,1,1
1,1.39013992485515e-33,7.26192992585011e-34
1,5.22471429228697e-40,6.02030654696753e-26
1,1.40367452560568e-35,3.28950060397804e-31
1,6.25604172398531e-32,3.90152034503609e-36
1,8.98352956671055e-40,2.71265041755424e-26
1,3.63528766027133e-49,2.29251708354438e-14
1,9.67644865128942e-28,1.54786746672097e-41
1,3.28900065707531e-40,1.35223181670885e-25
1,1,1
1,1.80432592458093e-44,2.03860635426555e-20
1,1.83204665152841e-18,6.18887539541125e-53
1,1,1
1,7.7667403372593e-50,1.39525815793189e-13
1,1.24244110629379e-47,2.47570908201371e-16
0,1,1
1,1,1
1,7.23481504374824e-44,4.60235481083467e-21
1,1,1.27976060663285e-76
1,7.87911169612333e-30,1.1102855835962e-38
1,7.47431989191225e-43,3.83318614788219e-22
0,7.0458077905155e-10,9.38880514128812e-65
0,0.0809802266101807,2.7883698335596e-69
0,7.67667429036999e-09,2.93136116301972e-66
0,1,1
1,2.59564793356658e-33,1.58117100193349e-34
1,1,1
1,0.999530719234833,5.76506386952595e-13
1,7.50738714658106e-50,1.87038608569048e-13
1,1,0.999999999927659
1,2.09253420502804e-46,7.97561273023867e-18
1,9.55010498408873e-37,4.22354537902588e-30
0,0.000359372968285502,2.67663725453307e-72
1,1.1852773574507e-48,5.56020014639027e-15
0,1,1
0,0.0125646315351719,2.42828140217853e-73
1,1.35973106546994e-29,5.44015577618679e-39
1,5.77624045238286e-36,1.05951347300546e-30
1,2.72250942265803e-07,3.0375995415771e-67
1,7.05558563774687e-27,9.05471541620787e-43
1,2.79943585466554e-47,1.15337703740836e-16
0,1,1
1,2.2716755223308e-35,9.64250157997269e-32
1,1.35871353757951e-39,2.21321324170553e-26
1,2.44804366556867e-38,2.35760720705043e-28
1,6.36733561001479e-36,3.07416218318555e-31
1,4.65346397471571e-40,4.77702697487855e-26
1,5.7456589325879e-15,3.6722094918158e-57
1,0.999999998387474,0.215340845832551
0,5.26870933105002e-18,2.29899295865825e-54
0,1,1
1,1.36456506786022e-19,1.49440810756247e-51
1,1,1
1,1,1
1,2.19758405021715e-28,1.26373070424218e-40
1,1,0.999994371387975
0,1.25801356098788e-13,2.20927769035863e-60
1,1.89425273046557e-12,7.443776514889e-61
1,2.76103823491556e-38,6.09095829048049e-28
1,4.81061537614543e-12,2.45920025681091e-61
1,9.03874770413562e-42,1.38235181520544e-23
0,1,1
1,1.83928686158648e-22,5.7856127062276e-48
0,0.99999262118464,4.54360662881882e-15
0,1,5.03102152852611e-175
1,4.06200653253068e-46,3.02657567480682e-18
0,1,1
1,1.01631867255271e-47,2.98297847129858e-16
0,1.90583138970448e-26,8.83088540722529e-44
1,1.73606710186859e-46,6.73477035895725e-18
1,9.62449695768123e-07,9.26645415920088e-68
0,1.74472806733135e-24,2.18106933958048e-46
1,1.16778785256018e-39,2.85270042174245e-26
1,8.41958107034345e-43,1.50701612467866e-22
0,1,1
0,0.104119518290542,3.23803137934782e-68
1,1,1
0,1,1
1,3.34569531305578e-47,8.38119731915057e-17
0,1,1
1,0.999999998604672,2.30399706188175e-19
1,5.50981767900096e-43,4.27787714076088e-22
1,1,1
1,1,1
1,2.28231342314879e-47,1.20703291221453e-16
1,3.83646816171797e-43,4.54518781380494e-22
1,1,0.999999972584471
1,2.76993284758566e-42,5.08480579406146e-23
1,1,4.78858965266013e-94
0,1,1
1,3.51805867502772e-37,2.58551127724243e-29
0,1.13851062630465e-05,9.00115092125441e-70
1,1.18852351118193e-42,1.22204519143633e-22
0,1,1
1,9.36238125173821e-45,6.43231562705402e-20
1,7.34706161032239e-24,1.77274302572657e-46
0,1,6.97520423039539e-176
1,1.64484926005513e-28,2.01647101563465e-40
1,2.47030688703614e-45,3.58806672770625e-19
0,1,3.25535766221644e-55
1,3.65138942051403e-47,4.73371971212e-17
0,1,1
1,7.95114094491909e-47,2.65449063896704e-17
0,1,1
1,1.65812911118929e-35,8.81693312742927e-32
1,1,1.11298520705082e-39
1,1.23652684064613e-46,1.20775375064683e-17
1,9.64009095869674e-47,2.71140226115215e-17
0,1,1
1,1.92521132735606e-32,1.04841819517077e-35
1,1,0.999999999954263
1,2.1801798553147e-41,4.03693408700689e-24
0,1,2.63831995758477e-38
1,8.53985806407893e-43,1.84049598244973e-22
1,1.89866446656731e-22,2.45120064593494e-48
0,1,1.65549022256371e-43
1,1.28103849778876e-35,1.38175826974754e-31
0,1,1
0,1,1
1,1.39996840689135e-42,7.30555314183378e-23
0,5.2646933598976e-29,8.6738608681691e-41
1,0.999999378096313,1.37163703185019e-16
1,6.84221663688749e-43,2.6400479985316e-22
0,3.1279542871362e-23,2.2167318722508e-48
1,3.65774416791877e-31,5.13223477027667e-37
1,1.21376081121968e-49,7.96730541435076e-14
0,2.55341190498953e-24,2.11010742139347e-46
0,0.999998028941649,1.10792205835589e-15
1,2.2924980611891e-41,2.43818577949613e-24
1,0.999999998691482,6.50972815945316e-20
1,1.80959698784767e-23,5.15813468034557e-47
1,1,1
1,1,0.99999999999999
1,2.04205068996391e-42,6.46313866053856e-23
1,1,0.999999999997434
0,1,1
1,1,1
0,1,1
0,1,1
1,1,0.999999999999976
0,1,1
0,1,1
1,2.3595224579901e-25,1.02654983524695e-44
1,1.53063835670298e-34,6.68054698262371e-33
0,1,1
1,5.52462930497072e-50,2.26746044696937e-13
1,2.04538936059743e-36,1.77729192010338e-30
1,5.01787761023355e-32,3.68659927551628e-36
1,2.29692622241812e-48,1.91817886837597e-15
1,4.8050774936523e-45,1.30954593587635e-19
1,2.07882857390018e-36,1.48423238814925e-30
1,1,1
1,1,3.53740880388413e-73
1,1,1.41533230052868e-31
1,1.86408947192962e-36,1.4851813296213e-30
1,7.37025482111249e-39,3.0549015101865e-27
1,1.71796009852056e-39,3.01954706169724e-26
1,7.18869562726921e-39,2.42816231249213e-27
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
1,1.16004533399746e-42,1.20144094018234e-22
1,3.29969269912025e-43,7.10017674789957e-22
0,1,1
1,6.97511899877511e-29,6.80860830666642e-40
1,0.100379459284064,2.299908169346e-67
1,4.92497321985335e-35,3.8430149306423e-32
1,1,1
1,1,1
1,1,1
0,1,1
1,2.75768234508879e-18,5.00818470752805e-53
0,1,1
1,1.86756836049774e-20,5.30271170242599e-51
0,1,1
1,1.00627099538206e-30,9.06599027006116e-38
0,6.58623595859187e-15,9.55491658308286e-59
1,1.6289705400799e-44,2.75672756544029e-20
0,1,1
1,1.19179434814906e-41,6.9122648299779e-24
1,2.49728834487478e-45,2.3307428196552e-19
1,4.39500195997876e-42,1.91494744349372e-23
0,1,1
1,0.000154466990658209,2.99114038684607e-70
1,1,1
0,1.15776722551453e-26,9.80330708772548e-44
1,1,7.8996908979124e-46
1,1,1
0,1,1
1,6.13768561869876e-13,1.24515542963549e-59
1,5.40640184956478e-48,7.87527124893207e-16
1,1,1
1,4.68205521940295e-06,1.97373279564399e-68
1,0.999999966995751,2.14521204732285e-18
1,1.78086159616146e-37,1.67791203075133e-29
1,8.18432289656388e-33,6.02634921774781e-35
1,3.67575765749901e-47,5.99039369255931e-17
0,1,1
0,1,1
1,0.275538909391619,1.03490590282038e-55
1,3.11291419395547e-21,8.6539220823962e-50
1,1.46131467547951e-25,2.39158760412063e-44
1,1.53920485931676e-43,2.1034860241011e-21
1,1.66148987861329e-47,1.65510574130625e-16
1,1.36857738226824e-40,2.81308386745529e-25
1,0.999999999999989,4.47654718861302e-26
1,3.63825262736316e-49,2.01954342612163e-14
1,1.0330503965602e-46,1.58061457940635e-17
0,1,1
0,1,1
1,4.61359648773086e-41,1.47337423837262e-24
0,1,1
0,3.0140661897486e-20,6.38403090648134e-52
0,1,1
1,2.62932350010871e-41,3.87976998973888e-24
1,1.31492005544413e-43,1.90230838374223e-21
1,0.999975941566489,3.50864149499383e-14
1,3.28310364528762e-43,7.06256382703671e-22
1,1.97712479374485e-34,1.59662544948878e-33
1,3.97726801232215e-34,1.71765643873885e-33
1,1,8.30225383679102e-90
1,6.75657391761821e-42,1.36058191260978e-23
1,6.17910987623119e-39,3.35128419789579e-27
0,2.27477643240872e-22,3.39634438644448e-49
1,1,3.19952348392593e-92
1,3.86887290290731e-41,1.50981093991463e-24
1,1.71000476920433e-06,1.15697207039615e-68
1,2.75602182882297e-25,2.87096263478718e-44
0,1,1
1,5.26148940755263e-45,1.21565494433973e-19
1,1,1.21000123691247e-42
0,1,1
0,6.37818775286214e-16,6.63755762447332e-58
1,1,1
1,1,1
0,7.30611884566409e-16,1.43405672963126e-57
0,1,1.06024627811412e-86
1,2.19809161695548e-43,1.29716844598627e-21
1,3.54460135656032e-43,7.11750218658768e-22
1,2.17667970372982e-41,3.70044826804293e-24
1,0.999999999426092,8.77114916283825e-20
0,1,1
0,1,1
0,1,1
1,1,1
1,7.15741661379355e-24,2.30536637103582e-46
1,0.999999999999999,8.28175637895495e-28
1,1.38194239153461e-16,1.86711918395633e-55
1,3.86562016396062e-24,3.40398590721558e-46
1,5.90781894667277e-43,3.13218601625762e-22
1,1,1.49358731980721e-58
1,5.91141808456536e-29,6.69814017307078e-40
1,3.1947581452908e-37,2.45692078423716e-29
1,3.92883228573484e-49,1.95088113372892e-14
1,1,1
1,0.000141819961612219,2.78970456303297e-71
1,1.33114988763075e-35,2.56742266777325e-31
0,1,1
1,2.31692862205547e-46,6.39361172480632e-18
1,4.05534796957975e-33,7.47739670853011e-35
1,2.43898803851011e-45,2.79632161782411e-19
1,6.046238743942e-26,2.20769735845455e-43
0,1,1
1,4.117150424181e-29,7.28067044033553e-40
0,1,1
0,1,1
1,2.75557509866821e-38,2.50548082261739e-28
1,0.250992395796502,2.85911521738559e-58
0,1,1
1,3.14608933016952e-49,2.77958339899059e-14
1,2.36115877230284e-30,3.71068153912109e-38
1,1.4936770017794e-46,1.04536455353948e-17
1,0.0201644993137329,7.13695742169929e-72
1,3.08947851978645e-50,5.36705023278073e-13
1,9.95416259586759e-16,8.26033860600468e-57
1,1,1
0,4.79708244621816e-07,1.16301919732646e-68
0,6.32282188610559e-06,1.32263223213719e-69
1,7.0191336930911e-17,3.2331565792386e-55
1,2.49522128492657e-47,1.00870096860073e-16
1,1.57412128363873e-24,1.47937268579156e-45
1,4.16227235560415e-47,6.29183939497474e-17
1,1,1.26606510735253e-79
1,1,0.999999806649777
1,1.25926659626304e-47,2.42781550638576e-16
1,1.55050052852724e-48,4.72343331532804e-15
0,2.04548350960019e-24,1.63324368453107e-46
1,1,1
0,1,1
0,1.62207621462457e-14,7.35004395793667e-59
0,1,3.87947049248759e-48
1,3.23218411527695e-42,3.48717692116625e-23
1,1.05569650836048e-28,3.80592976264487e-40
1,1.53596347059632e-39,1.36247893012274e-26
1,1,0.999995382924019
1,1.12062505663235e-39,2.65759299205336e-26
1,1.06503447164074e-45,1.31761836995091e-18
0,1,1
1,1,1
1,8.4233730869653e-49,9.10007511429584e-15
0,1,1
1,0.999999999998443,9.15969632698078e-23
1,1.6478309105167e-49,4.53238176654503e-14
1,6.40918052544147e-46,2.38743315927546e-18
1,4.3582842315223e-37,1.13726290803708e-29
0,1,1
1,2.72256946353678e-21,1.82217324434636e-49
1,1,0.999979328404115
0,1.77170012458716e-20,2.66961653755446e-51
1,1,1.01920463553035e-47
0,1,1
1,5.98505227654202e-39,1.43022761842437e-27
1,8.95290095037041e-50,1.41080561747213e-13
1,1,1
1,1.25005030713755e-33,5.49547362118885e-34
0,1,1
1,8.44901572780952e-23,1.32762287146924e-47
1,3.21217280684042e-44,1.17909582012714e-20
0,1,1
1,1,1
0,1,1
0,1,1
1,3.20636148824712e-43,5.13862630953038e-22
1,8.43845766200503e-46,1.67813932160379e-18
1,4.77162442704792e-32,4.19669425266644e-36
0,1,1
1,2.24697944372469e-29,3.29373489563676e-39
1,4.60693412680341e-31,3.44513760916003e-37
0,1,1
1,1.2998857299529e-40,5.28622447827466e-25
1,1.22101033103572e-46,1.43552038376002e-17
1,4.73280231387041e-06,6.95683726218082e-69
1,3.49778694665191e-44,1.05934968601896e-20
0,1,1
0,0.429978081366849,1.18943703882486e-46
1,4.92049353303158e-15,8.8887318480123e-58
0,0.994322153327419,4.03349027555158e-12
1,9.42885408101117e-44,3.06608998784173e-21
0,1,1
1,8.26769046047118e-42,1.5547853093496e-23
0,1,1
1,0.999999772041659,7.51107081125157e-17
1,7.27866320206461e-34,9.88156303119818e-34
0,1,1.16421006999529e-33
0,1,1
1,1,1.09046534990501e-97
1,1,1
1,1.65744390456336e-36,1.56775983096607e-30
1,1.23093636258434e-39,1.54792800409162e-26
1,1.48605655910713e-16,3.71830226756074e-55
1,2.29525338091747e-31,1.23283287624446e-36
0,1,1
0,3.68409020265505e-14,2.9257654889812e-59
0,1,1
0,1,1
1,1,1
0,1,1
1,4.57125454256289e-49,1.33311593993446e-14
1,0.999996272371699,6.93676164444132e-15
1,8.04689802276387e-34,1.13037405575473e-33
0,1,2.02960871731691e-33
0,2.60882225626936e-18,3.21976087194555e-54
1,3.52587519333123e-44,8.77441454907086e-21
1,1,5.09992196057931e-39
1,1,2.42667146494512e-29
0,1,1
0,1,1
1,6.89559933288292e-17,2.42455114478812e-55
0,1,1
1,6.31300698766798e-07,1.21445422888881e-67
1,1,1
1,2.74273085658368e-19,5.05026108368572e-52
1,9.95368917425103e-39,1.4361067325787e-27
1,8.19877639121657e-23,6.15553603077193e-48
1,1,3.63232189548871e-62
1,1.5901806215558e-42,7.28825231695587e-23
0,1,1
1,3.53290486197292e-25,1.30766668049507e-44
1,1,1
0,2.06771112541741e-11,5.97955837445485e-63
0,1,1
1,7.29272150418707e-46,1.58543980223476e-18
1,1,2.183189300328e-92
1,2.80125898533399e-23,4.54431883731536e-47
1,2.67937536424845e-15,4.77924272236397e-57
1,1,1
0,1,1
0,1,1
1,1,0.835048329912487
1,1.06792341478104e-25,1.09068832766046e-43
0,1.25339211403567e-21,2.20694009849509e-50
1,1,1.10853236412289e-80
1,1,1
1,1.51792225527761e-44,4.15287333034358e-20
1,1.63023711517377e-34,6.61286079046504e-33
1,1,1
1,2.50417004246628e-28,1.46743911074675e-40
1,0.943915023641064,1.09865309332391e-13
1,1,1
1,3.97785138881167e-39,2.48203094323068e-27
0,6.07102677012096e-23,1.65879565791105e-48
1,1.62249887972166e-17,4.10240743704425e-54
1,4.02193685261642e-35,5.28166936495986e-32
1,1,1
1,1,0.987127121040561
0,2.38193164603228e-15,1.43957579826222e-57
1,1.14882119008768e-45,7.15766299532775e-19
1,1,7.47451556874555e-32
0,1.88888594951639e-18,7.25294348938743e-54
1,1.15198174267706e-45,9.10323058841589e-19
1,2.94699968995222e-39,6.56768866578753e-27
1,3.53245149641893e-42,2.27170806604558e-23
1,8.401892872832e-47,2.16562941062291e-17
1,1,3.91766563277725e-81
1,5.05661692326271e-08,2.66356139084666e-66
1,2.93940829451301e-43,1.01178263546186e-21
1,4.37094352471769e-46,3.54011163565008e-18
0,1,1
1,1.2657228915869e-12,5.74735897946629e-60
1,1.24536105325402e-45,6.09455076622646e-19
0,1,1
0,1,1
1,1.9339764615078e-42,5.93474043443643e-23
1,0.959748497766891,1.4251139719373e-12
0,6.38703038587686e-13,2.68222792461597e-61
1,2.92001611411119e-24,6.41658293474716e-46
1,2.43361968747874e-35,3.26840777481854e-32
1,1.85386749030466e-31,3.07989924835752e-36
1,5.66727141432883e-39,3.63677229658226e-27
1,1,1
1,0.00210153449842663,2.40165457039488e-72
1,9.43512741303108e-22,4.66813995991812e-49
0,1,1
0,1,1
1,1.14574728607738e-10,7.33901600065713e-63
0,1,1
1,1.38182990441675e-39,1.12615046590782e-26
1,1.66538684093218e-44,1.90509074600045e-20
1,1.65487943945442e-40,1.96475857597871e-25
1,2.19859563268891e-40,2.16315311362993e-25
1,1.30148087773428e-44,3.39784261135511e-20
0,0.999999999998681,1.53853208634873e-23
1,1.6600585423407e-14,1.2079602737184e-57
0,1.61058082825241e-23,8.31158026536755e-48
0,9.52827030172686e-21,5.83735667771667e-51
1,7.0314039610213e-43,3.4222585102713e-22
1,1,1
1,1,0.999999994447604
1,1.16524651642366e-30,4.2608054701117e-38
1,1.72251262838888e-38,1.19295035158474e-27
1,1.73415034361389e-47,2.0755740822537e-16
1,5.78916323579604e-45,9.21922225338229e-20
1,1.46492737828407e-52,4.75395289427693e-10
1,8.528934271123e-28,5.40283067284381e-41
1,1.19153613196047e-11,5.91757494134159e-62
1,2.27085815761067e-47,1.18119145826408e-16
0,1,8.6937354629848e-44
1,2.69767214255888e-47,9.02754076671655e-17
1,0.99999999999294,1.32328590124237e-22
1,6.36160498422318e-44,4.19779676332382e-21
0,1,1
0,1,1
1,0.000212479733143359,6.82703974446006e-71
1,1.23304293783175e-32,1.61611777585599e-35
1,2.8545870940429e-30,3.53470680478156e-38
1,5.6025901046532e-48,7.89175376047712e-16
1,3.24259650379543e-44,7.90174349309073e-21
1,1,1
1,1.21560704637721e-38,1.38304547933522e-27
0,1,6.03652832529951e-54
1,1.42991296397198e-34,9.54323544635384e-33
0,1,1
0,1,6.34233519299457e-118
1,1,1
1,3.44352801271518e-11,2.19027617919195e-62
1,7.33791319143451e-45,1.0205981600307e-19
1,0.00016889700717879,4.2727546253798e-71
0,1,6.34978639426982e-37
1,3.69784562953158e-18,1.00464263853735e-53
1,0.000261820393360457,1.08974495471251e-70
0,0.00547209115835669,2.67974382817267e-73
1,1.87280524279506e-31,8.49018497303773e-37
1,8.17423390284587e-41,4.32375759806688e-25
1,2.73772737152698e-42,6.0101534098856e-23
0,1,1
1,1.26569762734113e-47,2.46620041014277e-16
1,1.05291884517894e-29,5.06199332889979e-39
1,2.12796386990348e-41,3.88729778458868e-24
1,9.47099841263174e-40,2.38469095968811e-26
1,1.4678038667995e-24,2.68449245415256e-45
1,6.78767390790095e-37,1.13703831527949e-29
1,1,1
0,1,1
1,1.37841404836175e-36,4.97606521600809e-30
1,7.53521324642819e-39,1.55009906759992e-27
1,3.4618292068279e-24,1.0836745979924e-45
1,1.45789256443417e-35,1.34155435792758e-31
1,2.52282337865931e-46,5.51048047340345e-18
1,2.287992667684e-46,6.52514413553128e-18
1,4.56187140969014e-08,9.6931899042717e-66
1,6.72118032113143e-37,1.33573321413517e-29
0,1,1
1,1.50170223341283e-40,3.97151699074372e-25
1,5.61417545919322e-49,1.30894947408506e-14
1,1.17747175485895e-49,1.09319120589173e-13
0,1,1
1,1.38414628021692e-36,2.28998192392811e-30
1,4.54997904630319e-30,1.50849765922202e-38
1,1.13430348745697e-43,1.9204982662055e-21
1,1,4.79784101378223e-47
1,2.50192773607104e-42,5.38224694417183e-23
1,6.74311276994128e-36,4.97224590749251e-31
0,1,1
1,1.76296197152151e-42,6.03368312432609e-23
0,1.56588697465191e-17,1.0096484815747e-54
1,1.10977158621742e-45,1.12673579731619e-18
1,2.20501633995398e-43,8.26726660005361e-22
1,7.7945217256667e-11,3.31505394730326e-62
0,1,1
0,1,1
1,7.63651974716743e-44,3.86871451151606e-21
0,1.08555112551133e-18,2.97528573361313e-54
0,1,1
0,1.14286986044194e-20,1.15080077729311e-50
1,6.40062137563217e-37,1.66873078488817e-29
1,3.98706150416197e-20,6.59265005102786e-51
0,1,1
1,2.30329318410641e-39,7.41387427240844e-27
0,0.00159879510051238,8.44268807133965e-73
1,3.97598042058769e-38,1.85952330880448e-28
1,1.13654249838721e-45,9.39139673605259e-19
0,4.71468761739655e-26,1.99343449424569e-44
1,3.5441987124244e-32,2.73985726610098e-36
1,1,8.58311633635709e-49
0,0.9999999999998,3.67910072869119e-24
1,1,1
1,2.21057595468122e-47,8.43698712353846e-17
0,1,1
1,8.37873844364555e-34,8.29213971273974e-34
0,0.0576766479309306,2.41520473122017e-71
1,3.34084008666169e-33,4.92778307350229e-34
1,7.63619656687735e-12,4.67816499353712e-61
0,1,1
0,1,7.84764551557329e-55
